CODIGO;CIRCUITO;COORD_X;COORD_Y;CUSTTYPE;MAX_ESTRATO
C30260;CHI23L18;-75.5648369;5.094413436;RS2;7
C30261;CHI23L18;-75.56869706;5.091049753;RS2;8
M10049;MAN23L16;-75.53477659;5.039248316;RS3;1
M11600;PSO23L15;-75.50582639;5.058015545;RS3;88
M11605;PSO23L15;-75.50504677;5.056837595;RS3;54
M11766;PSO23L15;-75.50893302;5.057942641;CE;1
M12035;MAN23L13;-75.52989431;5.057441234;CE;1
M12039;MAN23L16;-75.52028007;5.060097122;RS1;62
M12043;MAN23L16;-75.52014848;5.059712618;RS1;103
M12093;MAN23L16;-75.52430119;5.05761185;RS3;29
M12101;MAN23L13;-75.52985553;5.057466078;CE;1
M12111;MAN23L13;-75.53016178;5.057949532;CE;1
M12113;MAN23L13;-75.53013705;5.057735232;OF;1
M12183;MAN23L16;-75.52450315;5.058729641;RS3;81
M12185;MAN23L16;-75.52428352;5.058214755;RS3;46
M12187;MAN23L16;-75.52410971;5.057764161;RS3;45
M12188;MAN23L16;-75.5243085;5.057044769;RS1;13
M12191;MAN23L16;-75.52355878;5.057150635;CE;2
M12193;MAN23L16;-75.52285773;5.058190663;RS1;60
M12194;MAN23L16;-75.52157038;5.058519719;CE;11
M12196;MAN23L16;-75.52070698;5.058754855;RS1;66
M12713;MAN23L16;-75.5244554;5.057209955;RS3;41
M12714;MAN23L16;-75.52460369;5.057401953;RS3;43
M12890;MAN23L16;-75.52057629;5.057243107;RS1;45
M12904;MAN23L16;-75.52411065;5.0577497;RS3;58
M12905;MAN23L13;-75.52983056;5.057438701;CE;1
M14002;AZA23L18;-75.50114841;5.046223755;RS3;52
M14003;AZA23L18;-75.50217268;5.047251338;RS3;52
M14004;AZA23L18;-75.50680027;5.042580962;RS3;27
M14007;AZA23L17;-75.50609291;5.04171958;AP6;1
M14021;AZA23L17;-75.50652002;5.050387798;GI;1
M14022;AZA23L18;-75.50779738;5.042535468;RS2;152
M14310;AZA23L17;-75.50648909;5.041534324;CE;1
M14351;AZA23L17;-75.5050028;5.051534855;RS2;30
M14355;AZA23L17;-75.50558228;5.050854677;RS1;33
M14357;AZA23L17;-75.50562501;5.050243147;AP6;1
M14358;AZA23L17;-75.50544724;5.050776607;RS2;81
M14366;AZA23L17;-75.50423116;5.050785404;RS2;62
M14368;AZA23L17;-75.50432829;5.050314758;RS2;32
M14369;AZA23L17;-75.50415999;5.050022288;RS2;55
M14379;AZA23L17;-75.50313733;5.050563081;RS2;89
M14383;AZA23L17;-75.5033231;5.05090975;RS2;89
M14386;AZA23L17;-75.50275163;5.049770274;RS2;106
M14387;AZA23L17;-75.50396003;5.049581573;RS2;72
M14391;AZA23L17;-75.5039386;5.049125925;RS3;57
M14396;AZA23L17;-75.50320569;5.048761655;RS3;80
M14399;AZA23L17;-75.50269383;5.048695325;RS3;68
M14401;AZA23L17;-75.50372399;5.048404043;RS3;52
M14408;AZA23L17;-75.50387651;5.047585426;RS3;75
M14410;AZA23L17;-75.50414513;5.047217263;RS3;77
M14411;AZA23L17;-75.50377103;5.048339073;RS3;38
M14415;AZA23L17;-75.50444422;5.047671778;RS3;86
M14416;AZA23L17;-75.5056365;5.049307227;RS3;49
M14417;AZA23L17;-75.5058184;5.049159739;AP6;1
M14420;AZA23L17;-75.50571255;5.047818146;CE;2
M14421;AZA23L17;-75.50612742;5.048213622;CE;5
M14423;AZA23L17;-75.50583641;5.046613089;NC;1
M14424;AZA23L17;-75.5044731;5.044673411;RS1;21
M14430;AZA23L18;-75.50363948;5.045700093;RS3;58
M14433;AZA23L17;-75.50455866;5.045077689;RS3;59
M14437;AZA23L17;-75.50445453;5.044619126;RS3;109
M14441;AZA23L18;-75.50333269;5.045452566;RS3;72
M14442;AZA23L18;-75.50307664;5.04509488;RS3;74
M14451;AZA23L18;-75.50280484;5.046776488;RS3;57
M14455;AZA23L17;-75.50349972;5.046833319;CE;1
M14461;AZA23L18;-75.50197815;5.045312775;RS3;20
M14464;AZA23L18;-75.50207671;5.045934035;RS3;83
M14465;AZA23L18;-75.50226592;5.047461283;RS3;73
M14466;AZA23L18;-75.50204889;5.046998832;AP6;1
M14468;AZA23L18;-75.50179523;5.046771321;RS3;69
M14471;AZA23L18;-75.50161442;5.0466154;RS3;75
M14474;AZA23L18;-75.50091326;5.046170753;RS3;68
M14476;AZA23L18;-75.50056054;5.045906842;RS2;38
M14478;AZA23L18;-75.50134245;5.04575688;RS2;44
M14493;AZA23L17;-75.50176923;5.040747271;AP6;1
M14498;AZA23L17;-75.50346359;5.041640884;CE;3
M14505;AZA23L18;-75.50665156;5.042941282;RS1;19
M14507;AZA23L18;-75.50576678;5.042387721;CE;8
M14508;AZA23L17;-75.50534677;5.041988959;RS1;14
M14522;AZA23L17;-75.50704957;5.049475178;CE;95
M14543;AZA23L17;-75.50499475;5.04815131;CE;1
M14715;AZA23L17;-75.50585697;5.046599455;CE;3
M14719;AZA23L17;-75.50467789;5.041617616;CE;2
M14766;AZA23L18;-75.50667833;5.043057958;RS3;51
M14769;AZA23L18;-75.50558566;5.042733499;CE;5
M14771;AZA23L17;-75.50578629;5.04999189;RS3;70
M14774;AZA23L17;-75.50455805;5.041220487;CE;1
M14775;AZA23L17;-75.50596118;5.047213416;PR6;1
M20004;MAN23L16;-75.53196233;5.043782269;RS3;34
M20009;MAN23L13;-75.533068;5.050039493;CE;5
M20011;MAN23L16;-75.53296606;5.043227815;RS2;1
M20012;MAN23L13;-75.53341581;5.05048327;CE;1
M20016;MAN23L13;-75.53413004;5.051131315;CE;2
M20017;MAN23L13;-75.5331394;5.055278185;RS2;29
M20022;MAN23L16;-75.53371986;5.045814975;RS1;2
M20029;MAN23L13;-75.5308953;5.056552844;CE;3
M20034;MAN23L16;-75.52902297;5.043655927;CE;1
M20035;MAN23L16;-75.5290318;5.043737305;RS2;53
M20039;MAN23L13;-75.52962694;5.071284534;RS6;13
M20044;MAN23L13;-75.53013937;5.056382896;CE;2
M20056;MAN23L13;-75.52876023;5.055574155;CE;1
M20057;MAN23L13;-75.52933928;5.055068414;CE;1
M20058;MAN23L13;-75.52937243;5.055153467;RS1;41
M20059;MAN23L13;-75.52756281;5.057577195;AP6;1
M20062;MAN23L13;-75.52654416;5.059455912;CE;3
M20063;MAN23L13;-75.52650349;5.059500109;RS1;65
M20065;MAN23L13;-75.52683314;5.0600017;AP6;1
M20067;MAN23L16;-75.52655848;5.056479174;RS2;4
M20068;MAN23L13;-75.5271856;5.056231183;RS2;39
M20070;MAN23L13;-75.52695316;5.056169155;RS2;44
M20073;MAN23L16;-75.52533821;5.055353364;CE;1
M20076;MAN23L13;-75.54203645;5.066552978;RS3;3
M20079;MAN23L16;-75.52421594;5.055185393;OF;1
M20081;MAN23L16;-75.52315866;5.054747139;OF;1
M20082;MAN23L16;-75.52428618;5.055594156;RS2;31
M20084;MAN23L13;-75.53037244;5.07016992;RS6;8
M20087;MAN23L16;-75.52713302;5.053328409;RS2;20
M20088;MAN23L16;-75.5266683;5.052768641;RS3;42
M20089;MAN23L16;-75.52742379;5.053121193;RS2;54
M20090;MAN23L16;-75.52732938;5.052640054;RS2;33
M20091;MAN23L16;-75.52724426;5.052422897;RS2;50
M20098;MAN23L16;-75.5260692;5.052986869;RS3;33
M20099;MAN23L16;-75.52605786;5.053206507;RS3;68
M20100;MAN23L16;-75.52605113;5.053380957;RS3;77
M20101;MAN23L16;-75.52603786;5.052520346;RS3;27
M20102;MAN23L16;-75.52607997;5.052251968;RS3;41
M20103;MAN23L13;-75.53792373;5.065836267;RS4;1
M20105;MAN23L13;-75.53084399;5.072026904;RS3;1
M20106;MAN23L16;-75.52590571;5.051988494;RS3;30
M20107;MAN23L16;-75.52605053;5.051743866;RS3;30
M20109;MAN23L16;-75.5252356;5.052125194;RS3;39
M20110;MAN23L16;-75.52492013;5.052106358;RS3;38
M20112;MAN23L16;-75.52611464;5.050944007;RS3;42
M20114;MAN23L16;-75.52557224;5.050824286;RS3;21
M20115;MAN23L16;-75.52577523;5.051137546;RS3;38
M20116;MAN23L16;-75.52540206;5.050366469;RS3;44
M20117;MAN23L16;-75.52590968;5.050701251;RS3;43
M20118;MAN23L16;-75.52577878;5.05115925;RS3;19
M20119;MAN23L16;-75.52508563;5.050750801;RS3;24
M20120;MAN23L16;-75.52493004;5.050595849;RS3;42
M20122;MAN23L16;-75.52540747;5.05036377;RS3;43
M20126;MAN23L16;-75.52481814;5.052915165;RS3;63
M20127;MAN23L16;-75.52427971;5.056037085;RS2;9
M20128;MAN23L16;-75.52475483;5.053377845;RS3;49
M20129;MAN23L16;-75.52466048;5.0528723;RS3;35
M20132;MAN23L16;-75.5247027;5.052181769;RS3;57
M20134;MAN23L16;-75.53465862;5.047193963;CE;1
M20135;MAN23L16;-75.53603757;5.047314764;CE;1
M20138;MAN23L16;-75.53379495;5.04227881;RS2;39
M20140;MAN23L16;-75.53432175;5.041367052;GI;1
M20146;MAN23L14;-75.54181244;5.043075277;RS2;28
M20148;MAN23L14;-75.54539228;5.042252091;RS2;17
M20150;MAN23L14;-75.55151034;5.039630517;RS1;18
M20151;MAN23L16;-75.52928952;5.045671516;CE;2
M20172;MAN23L16;-75.52617134;5.052494451;RS3;42
M20173;MAN23L13;-75.53071486;5.072873615;CE;1
M20174;MAN23L16;-75.52669622;5.05239808;RS3;21
M20175;MAN23L16;-75.5273531;5.052900455;RS3;6
M20176;MAN23L13;-75.5319372;5.050568329;CE;1
M20181;MAN23L16;-75.52996935;5.04675429;AP6;1
M20184;MAN23L14;-75.55375012;5.041706806;RS3;1
M20185;MAN23L16;-75.52799692;5.047150936;GI;1
M20186;MAN23L16;-75.52973622;5.046610906;CE;1
M20189;MAN23L13;-75.54284987;5.056903156;RS5;1
M20191;MAN23L13;-75.54190804;5.057956763;RS5;2
M20192;MAN23L13;-75.54087967;5.058241783;RS1;16
M20193;MAN23L12;-75.531072;5.048205991;CE;1
M20195;MAN23L12;-75.53107737;5.048220468;CE;1
M20196;MAN23L12;-75.53125957;5.048935945;CE;1
M20201;MAN23L13;-75.53605955;5.054779833;RS3;1
M20202;MAN23L13;-75.53631918;5.054780452;RS2;24
M20204;MAN23L13;-75.53901435;5.054879077;RS5;8
M20206;MAN23L13;-75.54058155;5.053935437;RS1;7
M20208;MAN23L13;-75.54197982;5.054281366;RS3;7
M20209;MAN23L12;-75.53179837;5.047536075;CE;1
M20212;MAN23L13;-75.54228737;5.055745635;RS2;1
M20214;MAN23L13;-75.53311424;5.055621635;RS2;2
M20217;MAN23L13;-75.53196787;5.061189652;RS1;4
M20223;MAN23L13;-75.53150788;5.06846233;RS6;12
M20226;MAN23L13;-75.5317505;5.068035333;RS6;18
M20228;MAN23L13;-75.53239771;5.067302859;RS6;10
M20229;MAN23L13;-75.53270871;5.067309027;RS6;6
M20232;MAN23L13;-75.53229282;5.068574496;RS6;20
M20237;MAN23L13;-75.53022976;5.057793308;CE;1
M20238;MAN23L13;-75.53357194;5.068236762;RS6;6
M20239;MAN23L13;-75.53403217;5.067278749;RS6;23
M20243;MAN23L13;-75.5347991;5.067761497;RS6;8
M20245;MAN23L13;-75.5340006;5.067287713;RS6;26
M20249;MAN23L13;-75.52947754;5.071183834;RS5;38
M20251;MAN23L13;-75.53699294;5.067167407;RS4;2
M20255;MAN23L14;-75.54295914;5.044971825;RS2;7
M20256;MAN23L13;-75.53137692;5.069700457;RS6;9
M20257;MAN23L13;-75.53107277;5.069467407;RS6;17
M20260;MAN23L16;-75.52640461;5.050692494;NC;1
M20264;MAN23L13;-75.53116275;5.070669904;RS6;20
M20265;MAN23L13;-75.53097275;5.070959623;RS6;10
M20267;MAN23L13;-75.52990919;5.070496949;RS6;20
M20269;MAN23L16;-75.52814857;5.050852155;CE;4
M20274;MAN23L13;-75.52951233;5.070580969;RS4;31
M20276;MAN23L13;-75.52971626;5.069747094;RS4;38
M20279;MAN23L13;-75.53029654;5.070997775;RS6;33
M20284;MAN23L13;-75.5308548;5.072033258;RS6;16
M20286;MAN23L13;-75.52994833;5.072224531;GI;2
M20291;MAN23L13;-75.52987477;5.0720752;RS6;16
M20292;MAN23L13;-75.52936082;5.072116452;RS6;8
M20297;MAN23L13;-75.52951007;5.072657385;RS4;35
M20298;MAN23L13;-75.52935726;5.072848659;RS4;39
M20299;MAN23L13;-75.52997081;5.07300652;RS4;5
M20302;MAN23L13;-75.53071486;5.072873615;RS2;62
M20304;MAN23L13;-75.53209436;5.073162581;RS2;57
M20309;MAN23L13;-75.53350063;5.073948793;RS1;25
M20312;MAN23L13;-75.5349398;5.07492582;RS2;2
M20325;MAN23L13;-75.54004995;5.078163423;RS1;19
M20326;MAN23L13;-75.53767061;5.074862749;RS1;60
M20332;MAN23L16;-75.53306649;5.047406013;ID6;1
M20340;MAN23L16;-75.53016101;5.047664144;CE;6
M20341;MAN23L16;-75.52998742;5.047878874;CE;2
M20343;MAN23L16;-75.53007778;5.047788693;CE;2
M20347;MAN23L16;-75.53004909;5.049617358;CE;1
M20357;MAN23L16;-75.5297963;5.045986405;ID6;1
M20366;MAN23L12;-75.53194042;5.049972619;CE;1
M20369;MAN23L13;-75.52991458;5.051972786;RS2;12
M20370;MAN23L16;-75.52899211;5.045643685;CE;1
M20371;MAN23L16;-75.52610911;5.053639631;OF;1
M20374;MAN23L13;-75.53093071;5.057205597;GI;1
M20377;MAN23L13;-75.53147728;5.070708626;RS5;101
M20382;MAN23L16;-75.53052124;5.042876666;RS2;31
M20384;MAN23L16;-75.5290472;5.0414286;RS1;7
M20385;MAN23L16;-75.52875259;5.050834618;RS3;24
M20388;MAN23L16;-75.52861093;5.048238075;RS2;1
M20395;MAN23L16;-75.52865461;5.04995934;RS3;1
M20399;MAN23L16;-75.52382638;5.049867833;RS1;65
M20405;MAN23L13;-75.5299158;5.07188004;RS6;11
M20419;MAN23L13;-75.52954047;5.072386266;PR6;1
M20420;MAN23L13;-75.52895433;5.070780782;RS5;31
M20494;MAN23L16;-75.53234065;5.043521923;CE;1
M20500;MAN23L13;-75.53255506;5.049661312;CE;1
M20504;MAN23L13;-75.53110012;5.071985936;RS2;3
M20514;MAN23L16;-75.52610911;5.053639631;GI;1
M20600;MAN23L16;-75.52544163;5.05569456;AP6;1
M20601;MAN23L16;-75.52987164;5.048044024;CE;1
M20602;MAN23L13;-75.54260605;5.056315897;RS5;2
M20801;MAN23L16;-75.52865461;5.04995934;GI;1
M20920;MAN23L16;-75.53357514;5.040312145;CE;1
M20927;MAN23L16;-75.52641772;5.05427761;RS3;111
M20930;MAN23L12;-75.53151719;5.048640961;CE;1
M20983;MAN23L13;-75.53136155;5.071984756;RS5;108
M20984;MAN23L16;-75.53464886;5.04712795;CE;1
M20986;MAN23L16;-75.5274948;5.051692186;RS3;42
M20988;MAN23L16;-75.5273082;5.051315687;RS3;37
M20989;MAN23L16;-75.52696593;5.051191927;RS3;42
M20990;MAN23L16;-75.53141035;5.044283561;GI;1
M20992;MAN23L13;-75.54226683;5.057192852;RS2;2
M20995;MAN23L13;-75.54441891;5.057852441;RS2;3
M20999;MAN23L13;-75.53941691;5.066846857;RS5;3
M21000;MAN23L13;-75.54330863;5.055796874;RS2;5
M21005;MAN23L14;-75.53583758;5.048019387;CE;3
M21006;MAN23L14;-75.53846746;5.049038097;CE;1
M21007;MAN23L14;-75.54256356;5.051401779;RS1;10
M21008;MAN23L14;-75.54562859;5.051396388;RS2;7
M21010;MAN23L14;-75.55239383;5.049613449;RS3;1
M21017;MAN23L14;-75.55937536;5.043989005;RS4;1
M21018;MAN23L14;-75.55964497;5.04434219;RS2;8
M21032;MAN23L14;-75.56395621;5.043394052;CE;1
M21036;MAN23L14;-75.5615563;5.048125322;RS2;1
M21037;MAN23L14;-75.56376744;5.039280476;RS2;3
M21042;MAN23L14;-75.5570863;5.035965308;CE;1
M21045;MAN23L14;-75.5534224;5.033814276;CE;1
M21047;MAN23L14;-75.5497724;5.03728602;CE;1
M21049;MAN23L14;-75.55486139;5.031376901;RS2;6
M21050;MAN23L14;-75.55023986;5.030136637;RS1;6
M21054;MAN23L14;-75.54401562;5.030799958;RS1;20
M21057;MAN23L14;-75.54191659;5.031110825;RS2;11
M21058;MAN23L14;-75.54220188;5.033497661;RS1;3
M21062;MAN23L14;-75.54025615;5.039794674;RS1;2
M21063;MAN23L14;-75.56112123;5.029755333;RS1;8
M21064;MAN23L14;-75.56302565;5.026793798;RS1;5
M21068;MAN23L14;-75.5456885;5.052752497;RS1;20
M21070;MAN23L14;-75.54606258;5.054678856;RS2;1
M21075;MAN23L14;-75.55291335;5.054884883;RS1;17
M21082;MAN23L14;-75.5556549;5.054439351;RS2;2
M21084;MAN23L14;-75.54772012;5.055179968;RS1;1
M21087;MAN23L14;-75.54934046;5.06000201;CE;1
M21088;MAN23L14;-75.54793841;5.062782946;RS2;7
M21089;MAN23L14;-75.55159793;5.058407303;CE;1
M21090;MAN23L14;-75.55922217;5.059410607;RS2;14
M21094;MAN23L14;-75.55519016;5.064255499;RS2;3
M21095;MAN23L14;-75.55202789;5.067249246;RS2;5
M21096;MAN23L14;-75.55350447;5.06804824;CE;1
M21101;MAN23L14;-75.55195887;5.062096395;CE;1
M21105;MAN23L14;-75.54895376;5.071083878;RS1;15
M21107;MAN23L13;-75.54719348;5.072838842;RS2;25
M21109;MAN23L13;-75.54723391;5.074044845;RS2;40
M21110;MAN23L14;-75.54304828;5.015081119;RS2;4
M21112;MAN23L14;-75.54497559;5.014665305;RS2;8
M21115;MAN23L14;-75.54395094;5.017249176;RS2;9
M21122;MAN23L14;-75.54734467;5.014313883;RS2;14
M21129;MAN23L14;-75.54997153;5.013786614;RS3;1
M21131;MAN23L14;-75.54963661;5.01416903;RS1;15
M21136;MAN23L14;-75.55527443;5.011146735;RS1;6
M21138;MAN23L14;-75.54449285;5.009087526;RS2;14
M21144;MAN23L14;-75.54968363;5.009678251;RS1;10
M21147;MAN23L14;-75.55490921;5.00965883;RS2;4
M21150;MAN23L14;-75.54869536;5.00439669;RS2;1
M21152;MAN23L14;-75.55782704;5.010466565;RS1;1
M21154;MAN23L14;-75.55933457;5.003300572;RS1;3
M21157;MAN23L14;-75.56075481;5.009970336;RS2;10
M21161;MAN23L14;-75.56202204;5.006660602;RS2;13
M21164;MAN23L14;-75.56571776;5.002791067;RS2;9
M21165;MAN23L14;-75.56498075;5.001858253;RS2;1
M21167;MAN23L14;-75.56293245;4.998852273;RS2;23
M21169;MAN23L14;-75.56509067;4.997175853;RS1;1
M21171;MAN23L14;-75.56797942;5.007099282;RS2;10
M21175;MAN23L14;-75.56414646;5.007930209;RS2;4
M21176;MAN23L14;-75.56916308;5.009804946;RS2;3
M21179;MAN23L14;-75.56050752;5.014512715;RS1;6
M21181;MAN23L14;-75.56081561;5.01771354;RS1;13
M21183;MAN23L14;-75.56115814;5.017723377;RS1;1
M21185;MAN23L14;-75.56173032;5.019767716;CE;1
M21188;MAN23L14;-75.55107021;5.013080467;RS1;6
M21191;MAN23L14;-75.5542961;5.01708904;CE;1
M21198;MAN23L14;-75.58431072;5.055527679;RS2;4
M21201;MAN23L14;-75.58536891;5.057952827;RS2;1
M21203;MAN23L14;-75.58505077;5.059091125;RS4;2
M21205;MAN23L14;-75.58879142;5.057774499;RS2;2
M21208;MAN23L14;-75.58783414;5.056150525;CE;1
M21209;MAN23L14;-75.59266611;5.056179724;RS2;1
M21211;MAN23L14;-75.59087503;5.054910011;RS2;1
M21213;MAN23L14;-75.58880536;5.061918447;RS1;6
M21224;MAN23L13;-75.54948885;5.081182592;RS3;2
M21225;MAN23L14;-75.55316954;5.072467914;RS1;6
M21226;MAN23L14;-75.55383799;5.075732866;RS1;5
M21230;MAN23L14;-75.5538124;5.078941937;RS1;8
M21233;MAN23L13;-75.54713911;5.067997006;RS1;15
M21236;MAN23L13;-75.54368428;5.070785702;RS2;23
M21238;MAN23L13;-75.54500456;5.070580024;CE;1
M21242;MAN23L13;-75.53979487;5.072068214;RS2;25
M21250;MAN23L14;-75.56122769;5.057607349;RS1;1
M21256;MAN23L14;-75.56137063;5.054299102;RS2;20
M21261;MAN23L14;-75.56736239;5.055641984;RS2;22
M21263;MAN23L14;-75.56416541;5.05422429;RS2;3
M21265;MAN23L14;-75.56956656;5.057572624;RS1;1
M21267;MAN23L14;-75.56664769;5.048968893;RS2;5
M21270;MAN23L14;-75.56760628;5.048052678;RS1;3
M21273;MAN23L14;-75.56819956;5.044506815;RS2;11
M21276;MAN23L14;-75.57162196;5.04199265;RS3;1
M21277;MAN23L14;-75.56915782;5.051126238;CE;1
M21278;MAN23L14;-75.56881047;5.057073666;RS1;4
M21280;MAN23L14;-75.57098177;5.057630165;RS2;1
M21282;MAN23L14;-75.57204626;5.056152816;RS5;11
M21284;MAN23L14;-75.57318655;5.058918966;AP6;1
M21286;CHI23L18;-75.57201402;5.064613171;RS2;6
M21287;MAN23L14;-75.57438275;5.058328545;RS2;23
M21291;MAN23L14;-75.57765368;5.05726601;RS3;1
M21293;MAN23L14;-75.57929397;5.057450613;RS2;1
M21294;MAN23L14;-75.57740794;5.053200191;RS2;3
M21298;MAN23L14;-75.57917866;5.056636753;RS2;1
M21300;MAN23L14;-75.57917083;5.052207175;RS3;3
M21310;MAN23L14;-75.56940655;5.055045605;RS2;5
M21315;MAN23L14;-75.54894009;5.065406858;RS1;3
M21318;MAN23L14;-75.56162762;5.052338058;RS2;11
M21321;MAN23L14;-75.55715291;5.064560248;RS2;8
M21323;MAN23L14;-75.55029852;5.001100911;RS2;8
M21326;MAN23L14;-75.54415009;5.00416727;RS1;3
M21334;MAN23L14;-75.55000278;5.055132031;CE;1
M21336;MAN23L14;-75.54912918;5.057842808;CE;1
M21338;MAN23L14;-75.53533397;5.047511963;CE;1
M21342;MAN23L14;-75.54521984;5.052707092;CE;1
M21346;MAN23L14;-75.56152154;5.055302878;CE;1
M21347;MAN23L14;-75.57824888;5.057172472;RS1;3
M21354;MAN23L14;-75.54535547;5.006398407;RS1;4
M21356;MAN23L14;-75.55440212;5.029630234;RS2;1
M21359;MAN23L14;-75.54861198;5.028536379;RS3;1
M21361;MAN23L14;-75.5774098;5.053173076;RS3;1
M21362;MAN23L14;-75.56549784;5.054209328;CE;1
M21363;MAN23L14;-75.56487955;5.054154546;CE;1
M21367;MAN23L14;-75.56942227;5.014691605;RS2;2
M21371;MAN23L14;-75.53932224;5.052008784;RS1;2
M21372;MAN23L14;-75.56333861;5.040328098;CE;1
M21374;MAN23L14;-75.56541403;5.049934181;CE;1
M21375;MAN23L14;-75.56618497;5.050244241;CE;1
M21376;MAN23L14;-75.55795328;5.025210837;RS1;9
M21379;MAN23L14;-75.57955071;5.061440524;RS2;3
M21380;MAN23L14;-75.55496419;5.020134311;RS4;1
M21381;MAN23L14;-75.5515471;5.019643584;RS1;5
M21385;MAN23L14;-75.56680621;5.061056469;RS2;3
M21386;MAN23L14;-75.5725745;5.059666043;RS2;20
M21395;MAN23L14;-75.56534537;5.053871784;CE;1
M21397;MAN23L14;-75.56508201;5.004858822;CE;1
M21400;MAN23L14;-75.56606358;5.057094367;RS1;5
M21442;MAN23L14;-75.57476889;5.050636677;RS1;4
M21444;MAN23L14;-75.59266438;5.056149888;RS2;2
M21447;MAN23L14;-75.56302735;5.049354569;RS2;3
M21453;MAN23L14;-75.55922127;5.059410605;CE;1
M21454;MAN23L14;-75.54871995;5.028623415;RS2;13
M22993;MAN23L16;-75.52987164;5.048044024;CE;1
M24399;AZA23L18;-75.50901983;5.043995615;RS3;63
M24405;AZA23L18;-75.50819114;5.04373146;RS2;59
M30001;CHI23L15;-75.52796096;5.086348804;RS4;55
M30002;CHI23L15;-75.52771889;5.086544381;RS4;35
M30003;CHI23L15;-75.52756165;5.086699485;RS4;54
M30007;CHI23L15;-75.52542355;5.074181588;RS4;67
M30008;CHI23L15;-75.52573359;5.074962461;RS4;14
M30009;CHI23L15;-75.52464218;5.074428901;RS4;10
M30011;CHI23L15;-75.52268938;5.079029301;RS4;7
M30012;CHI23L15;-75.52808448;5.075433666;CE;1
M30015;CHI23L15;-75.5271209;5.07462591;RS2;1
M30016;CHI23L15;-75.52506898;5.075049448;RS4;7
M30017;CHI23L15;-75.52353497;5.078662524;RS4;23
M30018;CHI23L15;-75.5243096;5.079691302;RS4;53
M30363;CHI23L15;-75.5234344;5.075870828;RS3;44
M30366;CHI23L15;-75.52360168;5.076787856;RS3;47
M30371;CHI23L15;-75.52375541;5.0769645;RS4;64
M30374;CHI23L15;-75.52407654;5.07688211;RS4;14
M30375;CHI23L15;-75.52380136;5.076600312;RS4;18
M30377;CHI23L15;-75.52416271;5.075909648;RS4;20
M30378;CHI23L15;-75.52444878;5.075412252;RS3;63
M30380;CHI23L15;-75.52430177;5.075439016;RS4;98
M30383;CHI23L15;-75.52573194;5.07527523;RS4;56
M30385;CHI23L15;-75.5257208;5.075410799;RS4;8
M30389;CHI23L15;-75.52537872;5.074161254;RS4;6
M30396;CHI23L15;-75.52704683;5.075064156;RS4;42
M30399;CHI23L15;-75.5267032;5.075508986;RS4;79
M30403;CHI23L15;-75.52795822;5.07507539;RS4;44
M30404;CHI23L15;-75.52620251;5.075659647;RS4;20
M30405;CHI23L15;-75.52606277;5.076035361;RS4;70
M30408;CHI23L15;-75.52620389;5.076585315;CE;2
M30409;CHI23L15;-75.52660237;5.076579947;RS4;38
M30410;CHI23L15;-75.5269377;5.07659341;RS4;43
M30414;CHI23L15;-75.52732126;5.076038392;RS4;32
M30415;CHI23L15;-75.52741529;5.075926527;RS4;33
M30416;CHI23L15;-75.52738355;5.07675539;RS4;68
M30420;CHI23L15;-75.52770423;5.076487683;GI;1
M30421;CHI23L15;-75.52828313;5.076427607;RS1;19
M30424;CHI23L15;-75.52825523;5.076034313;CE;11
M30425;CHI23L15;-75.52857141;5.076135414;CE;1
M30426;CHI23L15;-75.52375012;5.077289012;CE;1
M30427;CHI23L15;-75.52395386;5.077664651;RS3;36
M30430;CHI23L15;-75.52328576;5.077702812;RS4;18
M30431;CHI23L15;-75.52309374;5.077700541;RS4;71
M30432;CHI23L15;-75.52398614;5.077738854;RS3;5
M30436;CHI23L15;-75.52430524;5.077376229;RS3;9
M30440;CHI23L15;-75.52411181;5.078340296;RS3;78
M30441;CHI23L15;-75.52450769;5.078287013;RS3;127
M30443;CHI23L15;-75.52343384;5.078355835;RS4;9
M30446;CHI23L15;-75.52361955;5.079106577;RS4;73
M30448;CHI23L15;-75.52304232;5.079217275;RS4;5
M30449;CHI23L15;-75.5226974;5.079070902;RS4;9
M30457;CHI23L15;-75.52455398;5.07928601;RS3;14
M30461;CHI23L15;-75.52487801;5.079120462;RS3;39
M30464;CHI23L15;-75.52447476;5.080738496;RS4;39
M30465;CHI23L15;-75.52429554;5.081039989;RS4;25
M30469;CHI23L15;-75.52441673;5.081628765;RS4;16
M30470;CHI23L15;-75.52431181;5.082147389;RS4;18
M30473;CHI23L15;-75.52436018;5.08265192;RS4;27
M30474;CHI23L15;-75.52447286;5.083032763;RS4;5
M30475;CHI23L15;-75.52467091;5.083525;RS4;27
M30477;CHI23L15;-75.52477095;5.083535185;RS4;40
M30483;CHI23L15;-75.52541996;5.083568391;RS4;36
M30484;CHI23L15;-75.52480806;5.08385076;RS4;15
M30486;CHI23L15;-75.52489923;5.083799454;RS4;23
M30487;CHI23L15;-75.52507161;5.084474231;RS4;15
M30499;CHI23L15;-75.52750584;5.085160794;RS4;26
M30500;CHI23L15;-75.52689068;5.084923374;RS4;49
M30501;CHI23L15;-75.52685038;5.084437846;CE;1
M30503;CHI23L15;-75.52714621;5.084380705;RS4;70
M30504;CHI23L15;-75.52666437;5.08568849;RS4;43
M30506;CHI23L15;-75.52717409;5.085536045;RS4;44
